epoch 264  train_loss=0.3799 train_acc=0.999  val_loss=0.3605 val_acc=1.000
epoch 265  train_loss=0.3817 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 266  train_loss=0.3778 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch 267  train_loss=0.3783 train_acc=0.999  val_loss=0.3593 val_acc=1.000
epoch 268  train_loss=0.3812 train_acc=1.000  val_loss=0.3583 val_acc=1.000
epoch 269  train_loss=0.3788 train_acc=1.000  val_loss=0.3602 val_acc=1.000
epoch 270  train_loss=0.3794 train_acc=0.999  val_loss=0.3587 val_acc=1.000
epoch 271  train_loss=0.3843 train_acc=0.997  val_loss=0.3592 val_acc=1.000
epoch 272  train_loss=0.3767 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch 273  train_loss=0.3808 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch 274  train_loss=0.3807 train_acc=0.999  val_loss=0.3587 val_acc=1.000
epoch 275  train_loss=0.3800 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch 276  train_loss=0.3794 train_acc=1.000  val_loss=0.3592 val_acc=1.000
epoch 277  train_loss=0.3802 train_acc=1.000  val_loss=0.3617 val_acc=1.000
epoch 278  train_loss=0.3792 train_acc=1.000  val_loss=0.3602 val_acc=1.000
epoch 279  train_loss=0.3820 train_acc=0.999  val_loss=0.3584 val_acc=1.000
epoch 280  train_loss=0.3804 train_acc=1.000  val_loss=0.3594 val_acc=1.000
epoch 281  train_loss=0.3849 train_acc=0.998  val_loss=0.3590 val_acc=1.000
epoch 282  train_loss=0.3825 train_acc=0.999  val_loss=0.3599 val_acc=1.000
epoch 283  train_loss=0.3834 train_acc=0.999  val_loss=0.3611 val_acc=1.000
epoch 284  train_loss=0.3782 train_acc=1.000  val_loss=0.3594 val_acc=1.000
epoch 285  train_loss=0.3818 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 286  train_loss=0.3812 train_acc=0.999  val_loss=0.3596 val_acc=1.000
epoch 287  train_loss=0.3796 train_acc=0.999  val_loss=0.3603 val_acc=1.000
epoch 288  train_loss=0.3792 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 289  train_loss=0.3773 train_acc=0.999  val_loss=0.3620 val_acc=1.000
epoch 290  train_loss=0.3824 train_acc=0.999  val_loss=0.3613 val_acc=1.000
epoch 291  train_loss=0.3776 train_acc=1.000  val_loss=0.3620 val_acc=1.000
epoch 292  train_loss=0.3807 train_acc=1.000  val_loss=0.3588 val_acc=1.000
epoch 293  train_loss=0.3757 train_acc=0.999  val_loss=0.3592 val_acc=1.000
epoch 294  train_loss=0.3799 train_acc=0.999  val_loss=0.3614 val_acc=1.000
epoch 295  train_loss=0.3773 train_acc=0.999  val_loss=0.3604 val_acc=1.000
epoch 296  train_loss=0.3823 train_acc=0.998  val_loss=0.3595 val_acc=1.000
epoch 297  train_loss=0.3823 train_acc=0.999  val_loss=0.3606 val_acc=1.000
epoch 298  train_loss=0.3811 train_acc=0.999  val_loss=0.3596 val_acc=1.000
epoch 299  train_loss=0.3800 train_acc=0.997  val_loss=0.3598 val_acc=1.000
epoch 300  train_loss=0.3836 train_acc=0.998  val_loss=0.3601 val_acc=1.000
epoch 301  train_loss=0.3781 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 302  train_loss=0.3817 train_acc=0.999  val_loss=0.3601 val_acc=1.000
epoch 303  train_loss=0.3809 train_acc=0.998  val_loss=0.3586 val_acc=1.000
epoch 304  train_loss=0.3794 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 305  train_loss=0.3841 train_acc=0.998  val_loss=0.3598 val_acc=1.000
epoch 306  train_loss=0.3804 train_acc=1.000  val_loss=0.3584 val_acc=1.000
epoch 307  train_loss=0.3821 train_acc=1.000  val_loss=0.3602 val_acc=1.000
epoch 308  train_loss=0.3817 train_acc=0.999  val_loss=0.3600 val_acc=1.000
epoch 309  train_loss=0.3796 train_acc=0.999  val_loss=0.3593 val_acc=1.000
epoch 310  train_loss=0.3820 train_acc=0.999  val_loss=0.3612 val_acc=1.000
epoch 311  train_loss=0.3788 train_acc=0.999  val_loss=0.3588 val_acc=1.000
epoch 312  train_loss=0.3816 train_acc=0.999  val_loss=0.3601 val_acc=1.000
epoch 313  train_loss=0.3806 train_acc=0.999  val_loss=0.3612 val_acc=1.000
epoch 314  train_loss=0.3874 train_acc=0.997  val_loss=0.3590 val_acc=1.000
epoch 315  train_loss=0.3790 train_acc=0.999  val_loss=0.3589 val_acc=1.000
epoch 316  train_loss=0.3821 train_acc=0.999  val_loss=0.3600 val_acc=1.000
epoch 317  train_loss=0.3811 train_acc=0.999  val_loss=0.3606 val_acc=1.000
epoch 318  train_loss=0.3793 train_acc=1.000  val_loss=0.3603 val_acc=1.000
